Código UTA 2020;Código UTA 2010
661260315000029;661260315000029
661260315000131;661260315000131
661260315000074;661260315000074
661260315000197;661260315000197
661260315000203;661260315000203
661260315000001;661260315000001
661260315000186;661260315000186
661260315000190;661260315000190
661260315000146;661260315000146
661260315070000;661260315070000
661260315000191;661260315000191
661260315000007;661260315000007
661260315000196;661260315000196
860356343020000;860356343020000
141821736270000;141821736270000
540700259000017;540700259000017
540700259040000;540700259040000
540700259000024;540700259000024
381126245010000;381126245010000
381126245000018;381126245000018
381126245000036;381126245000036
065150515010004;065150515010004
065150515010001;065150515010001
065150515010003;065150515010003
065150515010002;065150515010002
065150515010007;065150515010007
065150515010005;065150515010005
065150515010008;065150515010008
701260126040000;701260126040000
701260126010000;701260126010000
701260126030002;701260126030002
701260126050000;701260126050000
701260126000014;701260126000014
701260126000005;701260126000005
701260126020000;701260126020000
701260126000015;701260126000015
701260126000006;701260126000006
701260126000010;701260126000010
701260126000008;701260126000008
701260126000019;701260126000019
701260126030001;701260126030001
300980448000105;300980448000105
300980448140000;300980448140000
821193995060000;821193995060000
140980854000041;140980854000041
140980854210000;140980854210000
340149014040000;340149014040000
460140014000006;460140014000006
460140014000064;460140014000064
460140014000049;460140014000049
460140014000004;460140014000004
460140014000071;460140014000071
460140014000015;460140014000015
460140014000042;460140014000042
460140014000073;460140014000073
460140014000084;460140014000084
460140014000086;460140014000086
460140014000021;460140014000021
460140014000029;460140014000029
460140014000003;460140014000003
460140014000039;460140014000039
460140014000059;460140014000059
460140014000023;460140014000023
460140014000005;460140014000005
460140014000062;460140014000062
460140014000022;460140014000022
460140014000020;460140014000020
460140014000077;460140014000077
460140014000078;460140014000078
460140014000076;460140014000076
460140014000083;460140014000083
460140014010000;460140014010000
460140014000046;460140014000046
460140014000067;460140014000067
460140014000035;460140014000035
460140014000012;460140014000012
460140014000043;460140014000043
460140014000085;460140014000085
460140014000079;460140014000079
460140014000072;460140014000072
460140014000008;460140014000008
460140014000066;460140014000066
460140014000075;460140014000075
460140014000009;460140014000009
460140014000051;460140014000051
460140014000016;460140014000016
460140014000013;460140014000013
820913638000016;820913638000016
820422728000009;820422728000009
820422728000028;820422728000028
820422728250000;820422728250000
100350084000107;100350084000107
100350084000042;100350084000042
100350084000101;100350084000101
100350084110000;100350084110000
100350084000074;100350084000074
820703274000046;820703274000046
820703274000011;820703274000011
820282462000005;820282462000005
820282462110000;820282462110000
901058588000065;901058588000065
901058588000088;901058588000088
901058588000093;901058588000093
901058588000001;901058588000001
901058588000077;901058588000077
901058588000091;901058588000091
901058588000005;901058588000005
260560105050000;260560105050000
340280077010000;340280077010000
066090609000018;066090609000018
066090609050000;066090609050000
066090609030000;066090609030000
066090609000023;066090609000023
066090609000011;066090609000011
066090609000013;066090609000013
066090609000004;066090609000004
066090609040000;066090609040000
066090609000017;066090609000017
066090609000019;066090609000019
066090609035000;066090609035000
066090609000010;066090609000010
066090609000024;066090609000024
066090609060000;066090609060000
066090609010000;066090609010000
066090609080000;066090609080000
066090609000006;066090609000006
066090609000012;066090609000012
066090609000005;066090609000005
066090609090000;066090609090000
066090609000007;066090609000007
066090609070000;066090609070000
066090609000001;066090609000001
066090609000008;066090609000008
066090609000003;066090609000003
066090609020000;066090609020000
066090609000009;066090609000009
140560434100000;140560434100000
820422574000054;820422574000054
820422574010000;820422574010000
141402959140000;141402959140000
740350070030000;740350070030000
740350070090000;740350070090000
140630525100000;140630525100000
140420287040000;140420287040000
067780778000002;067780778000002
067780778000007;067780778000007
067780778000001;067780778000001
067780778000006;067780778000006
067780778020003;067780778020003
067780778020001;067780778020001
067780778020002;067780778020002
260770119040000;260770119040000
260770119000006;260770119000006
260770119000005;260770119000005
260770119000004;260770119000004
381126252000015;381126252000015
381126252020000;381126252020000
181190294000041;181190294000041
181190294000025;181190294000025
181190294000038;181190294000038
181190294000002;181190294000002
181190294000047;181190294000047
181190294000030;181190294000030
181190294000060;181190294000060
181190294030000;181190294030000
181190294000042;181190294000042
181190294000021;181190294000021
181190294000055;181190294000055
181470378000039;181470378000039
181470378000001;181470378000001
181470378040000;181470378040000
300700245000094;300700245000094
300700245040000;300700245040000
141751582000065;141751582000065
141751582110000;141751582110000
141751582000048;141751582000048
141751582000074;141751582000074
141751582000039;141751582000039
421335007010000;421335007010000
141332910110000;141332910110000
580350042030000;580350042030000
580350042080000;580350042080000
581120238020002;581120238020002
581120238020001;581120238020001
581120238000042;581120238000042
861546238020000;861546238020000
260140000065000;260140000065000
260140000000017;260140000000017
260140000000016;260140000000016
260140000000019;260140000000019
260140000000015;260140000000015
260140000100000;260140000100000
260140000025000;260140000025000
260140000000031;260140000000031
820492812000098;820492812000098
820492812000002;820492812000002
820492812080000;820492812080000
820492812000118;820492812000118
820492812000117;820492812000117
