Nombre;Latitud;Longitud
CAMPO ALEGRE;-28,53095;-63,05152
LA COSTA;-28,60550993;-62,82487268
COLONIA ISLA;-28,64575;-62,9686
YACASNIOJ;-28,68760023;-62,95328907
SANTO DOMINGO;-28,36783959;-63,47771392
COLONIA ALCIRA;-28,57629;-63,02401
BREAYOJ;-28,58582697;-63,33240584
POZO MOSOJ;-28,36269;-63,68208
PUNTA ISLA;-28,63828991;-62,77225653
LORO PAMPA;-28,77065277;-62,77685165
LUJAN;-28,51598586;-62,93438955
PASO GRANDE;-28,3236782;-63,18384878
SAN PEDRO;-28,42995;-63,71972
TALA POZO;-28,50165973;-63,47678559
GRAMILLA;-28,39997;-63,09782
NOVILLO POZO;-28,55353353;-63,41802122
TOTORA;-28,59607;-63,52186
EL MOLLE;-28,28852982;-63,51606632
NAVICHA;-28,7404328;-62,74022089
SAN ANTONIO DE COPO;-28,35165989;-63,15880034
MANCAPA;-28,60379;-62,86796
SALVIAYOJ;-28,43842125;-63,36003494
CALOJ;-28,47772;-63,65911
TUSCA POZO;-28,42561722;-63,47509766
PUNTA CORRAL;-28,51954461;-63,52301341
SAN ANTONIO;-28,6011009;-63,17036569
HURMANITA ESTANCIA;-28,79702083;-63,00889678
PUENTE NEGRO;-28,56058513;-62,89813724
TALA ATUN;-28,41827484;-63,29810343
EL SALADILLO;-24,59218817;-66,1952913
CERRO NEGRO;-23,50062145;-66,11778964
HORNADILLAS;-23,60368729;-66,22835541
COBRES;-23,63919985;-66,26840397
CANGREJILLOS;-23,78698349;-66,06783295
LA POMA;-24,71290105;-66,19973852
EL RODEO;-24,89476;-66,1455
PISCUNO;-24,06741018;-66,09974263
CHURCAL;-23,56839752;-66,21187592
POZO BRAVO;-24,72428131;-66,20858002
PUEBLO VIEJO;-24,69490242;-66,19974518
ESQUINA COLORADA;-23,71369743;-66,26944733
EL CAJON;-24,81326485;-66,16833496
ESQUINA DE GUARDIA;-23,81713321;-66,23463594
ESQUINA AZUL;-24,66096878;-66,19487762
EL TRIGAL;-24,68231964;-66,179039
LA CARBONADA;-31,52856946;-64,07125564
CAMPO BUENA ESPERANZA;-31,7751516;-64,1905623
SAN ANTONIO NORTE;-31,76021957;-64,21102905
BAJO GRANDE;-31,6177821;-64,2069795
BAJO CHICO;-31,69929203;-64,31990539
SOCAVONES;-31,53008667;-64,14578322
RIO DEL MEDIO;-31,87466999;-64,68526208
COSME SUR;-31,71780483;-64,1171934
LA MARIA VIRGINIA;-31,572052;-64,09753418
LA ACEQUIECITA;-31,82414574;-64,66215982
TRES POZOS SUD;-31,8158388;-64,0321895
COSME NORTE;-31,75328437;-64,0786002
BUENA VISTA;-31,83188241;-64,11418922
CARRERAS;-33,59828346;-61,31176844
LOS TAJAMARES;-30,3528352;-63,4382652
ROSARIO DEL SALADILLO;-30,42933691;-63,44786152
PUESTO DE FIERRO;-30,54950805;-63,44946722
ZENON PEREYRA;-31,56439721;-61,89842506
ESTACION KILOMETRO 501;-31,554428;-61,9786715
PUEBLO NUEVO;-26,24454136;-54,59046756
AGUARAY GUAZU;-26,15509937;-54,58240989
PUERTO MADO;-26,23108991;-54,62471466
MARIA MAGDALENA;-26,23809244;-54,60180961
NUEVA DELICIA;-26,17913955;-54,58365728
YACUTINGA;-26,25011367;-54,63728323
LOS TRONCOS;-31,36277735;-63,79191155
LOS GUINDOS;-31,2584061;-63,5311157
EL ALCALDE;-31,11613968;-63,60174105
CAMPO RAMALLO;-30,70785859;-63,50062696
EL BAGUAL;-30,82491651;-63,04581222
POZO DE LA LOMA;-31,2866108;-63,3009832
PASO DEL SAUCE;-31,4280351;-63,7354801
LA COLORADA;-31,53075509;-63,84358199
BAJO HONDO;-30,80593546;-63,17324293
NUEVA ANDALUCIA;-31,20111293;-63,74184266
PUESTO DE AFUERA;-31,13373607;-63,51960055
CAPILLA DE DOLORES;-31,2601081;-63,78178287
MONTE DEL ROSARIO;-30,98260263;-63,60178504
BARRANCA COLORADA;-31,34976841;-63,72488919
COLONIA EL FORTIN;-31,1216187;-63,1790124
LAS ACACIAS;-31,20950322;-63,54120733
COLONIA SAN RAFAEL;-31,52735183;-63,79714003
LOS CASTAÑOS;-30,76017108;-63,09780837
EL QUEBRACHO;-31,4775763;-63,7339018
LAS AVERIAS;-31,0821565;-63,0696323
BUEY MUERTO;-31,2360082;-63,3331474
LA VUELTA;-31,1049318;-63,3143208
SANTA ISABEL;-30,75197776;-63,30274015
CHACRAS NORTE;-31,40428432;-63,69050136
PUESTO PUCHETA;-30,69415669;-63,38434912
LAS HERAS;-31,54567759;-63,89424741
ISLA LARGA;-30,95720699;-63,70688436
CHACRAS SUR;-31,46230126;-63,68304974
COLONIA LA ARGENTINA;-30,9849697;-63,0162294
ESPERANZA;-31,12712479;-63,709301
EL CARRIZAL;-31,0322447;-63,4894341
LOS ALVAREZ;-31,2156658;-63,4829121
LAS BANDURRIAS;-30,80928241;-63,69697701
LAS PALMITAS;-30,83705792;-63,51288162
POZO DE LA ESQUINA;-31,08003099;-63,46759925
EL MANANTIAL SUR;-31,1721939;-63,1851505
BOCA DEL RIO;-30,98801803;-62,93096397
ISLA VERDE;-30,66339493;-63,32341385
NACION RANQUEL;-34,608619;-65,734853
SAN CRISTOBAL;-34,62386447;-58,4018858
BALVANERA;-34,60909977;-58,40306252
CAMPO LA MALAGUEÑA;-33,34215;-60,8606515
PAVON ARRIBA;-33,31341739;-60,82497589
CABO RASO;-44,3381691;-65,23617554
MALASPINA;-44,9273977;-66,92138367
GARAYALDE;-44,67957837;-66,60973646
INRIVILLE;-32,94384052;-62,23054875
DISTRITO COSTA DE NOGOYA;-32,81908794;-59,78922679
PUERTA DE CRESPO;-32,82530812;-59,74290277
EL TIO;-31,38454862;-62,82847377
LOS CISNES;-33,4000601;-63,47165156
CAMPO AGÑERO;-32,20667404;-63,81059744
VILLA ASCASUBI;-32,1643583;-63,89255887
CAMPO CAFFARATTI;-32,1139086;-63,79408287
CAMPO PICATTO;-32,18439099;-63,82612081
CAZADOR VIEJO;-33,77369309;-66,37309265
CAZADOR;-33,85765848;-66,36961507
ZANJITAS;-33,80227468;-66,41546255
LA COSTA;-33,77621841;-66,48789978
SANTA ROSA DE RIO PRIMERO;-31,15147721;-63,40159126
PUERTO DESEADO;-47,75146493;-65,90120437
BARRIO GORETTI;-38,96559802;-67,95095502
BARRIO LA LOR;-38,9245849;-68,03078994
BARRIO TRES LUCES;-38,93867948;-67,94400336
RENTERIA;-39,33985519;-68,44868469
CUATRO ESQUINAS;-38,90652543;-68,02340865
COLONIA CURRI LAMUEN;-38,91665616;-67,96150558
FERRI;-38,88717547;-68,0068434
BARRIO PUENTE DE MADERA;-38,95896469;-67,94924143
LA FALDA;-38,93937347;-67,94911151
LAS PERLAS;-38,98406907;-68,14035018
BARRIO MARIA ELVIRA;-38,99014426;-67,96130956
COLONIA CONFLUENCIA;-38,96852453;-67,99107862
BARRIO EL TREINTA;-38,89371194;-67,97106817
BARRIO NORTE;-38,86372793;-68,02319056
TRES LUCES;-38,96559802;-67,95095502
BARRIO PUENTE 83;-38,96559802;-67,95095502
CIPOLLETTI;-38,92205963;-67,99554933
CAMPO BERNARDI;-29,29972028;-60,8907123
LOTE 184;-29,4255356;-60,3848701
SANTA FELICIA;-29,36249618;-60,24505524
PUEBLO SANTA LUCIA;-29,28381581;-60,40385641
KILOMETRO 38;-29,4495739;-60,5184216
CARAGUATAY;-29,4108033;-60,1304346
ESPIN;-29,54908943;-60,22051239
LOTE 21;-29,3238385;-60,5206386
CAMPO ZAMO;-29,4231221;-60,1801044
KILOMETRO 71;-29,23638062;-60,53983911
VERA;-29,46292045;-60,21334778
EL ÑANDUBAY;-29,6394127;-60,1410832
TIERRAS BLANCAS;-37,1908156;-70,74561356
LILEO;-37,22380752;-70,77010087
LOS MICHES;-37,20792729;-70,82086086
INTENDENTE ALVEAR;-35,23686934;-63,59232745
TILCARA;-23,57035201;-65,39407934
LOMA LARGA;-23,53812578;-65,16867565
SAN ANTONIO;-23,71619225;-65,29703522
ALFARCITO;-23,5871507;-65,36320738
PUNTA CORRAL;-23,70687103;-65,38284302
EL PERCHEL;-23,49314;-65,36696
HUICHAIRA;-23,57679536;-65,43257601
ABRA MAYO;-23,77525242;-65,29804781
JUELLA;-23,50253872;-65,43189621
DURAZNOS;-23,61365;-65,21369
YAQUISPAMPA;-23,73653;-65,2517
YALA DE MONTE CARMELO;-23,43643226;-65,18467502
MOLULO;-23,56564;-65,15918
LA BANDA;-23,53926;-65,38635
SANTA ROSA;-40,25364685;-66,60678101
NAHUEL NIYEU;-40,50419832;-66,565753
SALITRAL NEGRO;-40,14403915;-66,36077118
PASTOREO;-27,31961712;-55,39536423
GOBERNADOR ROCA;-27,19101709;-55,46828029
ROCA CHICA;-27,21436871;-55,42027898
PUJATO;-33,01957335;-61,04383165
CAMPO RISSO;-32,97791503;-61,11314951
ALMACEN AROSA;-36,103578;-57,814792
ABETHUR;-36,1352289;-57,7158097
LAS TORTUGAS;-36,2366782;-57,9809372
EL MANANTIAL;-35,83980173;-57,4339205
LOS ALTOS VERDES;-36,1108248;-57,9085944
LA REDUCCION;-35,8867172;-57,5669977
LA INDIA MUERTA;-36,0025291;-57,7240551
EL TRIANGULO;-35,9336919;-57,6872901
CENTRO GUERRERO;-36,05706219;-57,82354226
LA CALIFORNIA;-36,0861086;-57,7203645
EL CALLEJON;-35,85551834;-57,70947269
LA CORINA;-36,0624025;-57,8981788
CERRO DE LA GLORIA (CANAL 15);-35,97605306;-57,44873545
EL ARAZA;-36,1486847;-57,8646413
LOS MOLLES;-36,0894825;-57,6114886
LA SALADA;-36,0155095;-57,6548984
CASTELLI;-36,09169412;-57,80718016
COMANDANTE LUIS PIEDRABUENA;-49,98599098;-68,91308169
PARQUE CHACABUCO;-34,63593923;-58,4376956
FLORES;-34,63680708;-58,45826985
LONQUIMAY;-36,46762634;-63,62372235
CAMPO LEONHARDT;-29,2344858;-59,6725019
RECONQUISTA;-29,14514684;-59,65107306
LA LOLA;-29,24722049;-59,69126803
PUERTO RECONQUISTA;-29,23498737;-59,58026918
OLIVA;-32,0413174;-63,56938207
SPELUZZI;-35,54729362;-63,82004033
ALDEA ANDREOLI;-32,17297901;-59,56341301
ORDOÑEZ;-32,84127153;-62,86605492
MOJON DE FIERRO;-26,03451197;-58,04993076
EMPALME SAN CARLOS;-31,54877809;-60,81272234
LA AURORA;-27,51900337;-64,18207336
SAN CAYETANO;-38,34697095;-59,60638261
OCHANDIO;-38,35982445;-59,79353494
LA GAMA;-38,12713623;-59,54868699
COLONIA RIVADAVIA;-38,6740577;-59,49935949
VAGNOLI;-38,160179;-59,4534746
EL PINO;-38,2211455;-59,6002078
EL CARRETERO;-38,4956044;-59,7899924
CRISTIANO MUERTO;-38,64835553;-59,60718027
EL INDIO;-38,1317487;-59,6457599
BALNEARIO SAN CAYETANO;-38,7481815;-59,42920459
DESVIO KM 407;-28,5214663;-59,3457614
LA ISLETA;-28,49393573;-59,29507457
VILLA ADELA;-28,48821779;-59,41267646
ESTACION KILOMETRO 403;-28,569165;-59,3923268
VILLA OCAMPO;-28,49045096;-59,35876413
CAMPO BELLO NORTE;-28,53929023;-59,31474905
CAMPO EL PIAVE;-28,42097491;-59,46055702
CAMPO YACCUZZI;-28,541506;-59,4226625
CAMPO BELLO SUR;-28,57313281;-59,32562923
CAMPO PICCOLI;-28,46706637;-59,45488191
SAN VICENTE;-28,53992081;-59,2573967
CAMPO FANTIN;-28,44619838;-59,35835496
SAN JOSE DE LA COCHA;-27,7315967;-65,58275952
GENERAL SAN MARTIN;-37,97853013;-63,60658545
OLEGARIO V. ANDRADE;-27,56582204;-55,50172543
COLONIA ALEMANA;-27,55139444;-55,54013766
PICADA GALITZIANA;-27,55463254;-55,45954446
VALERIA DEL MAR;-37,14455578;-56,890292
CARILO;-37,16415938;-56,90279144
OSTENDE;-37,13004776;-56,88339847
PINAMAR;-37,07774489;-56,84372274
MANCHALA;-27,13626;-65,39506
SAN JOSE DE BUENA VISTA;-27,1082371;-65,3867174
ENTRE RIOS;-27,14276;-65,3378
RIO COLORADO;-27,14968002;-65,35605136
MIÑONES;-30,6812993;-58,56231136
CUATRO BOCAS;-30,36553108;-58,27952238
COLONIA BELGRANO;-30,81670312;-58,02462074
SAN CARLOS NORTE;-31,67431058;-61,07625852
COLONIA SAN MARTIN;-27,73507544;-57,60522756
AYALA CUE;-27,65962219;-57,73912049
LA FLECHA;-27,69353294;-57,9269333
LOMA ALTA;-27,75895594;-57,82697689
VILLA SAN RAMON;-27,71029055;-57,55911066
ALGARROBAL;-27,7055629;-57,79496584
CAPILLITA;-27,76077892;-57,64661012
CERRITO;-27,84203258;-57,91289789
LOMA VILLANUEVA;-27,68395615;-57,83538437
TIMBO CORA;-27,5438263;-57,74237268
TALATY;-27,84396116;-57,75993711
VILLANUEVA;-27,68941334;-57,83241749
PASO FLORENTIN;-27,7421029;-57,7727097
EL ZAPALLO;-27,82105547;-57,87531321
NUESTRA SEÑORA DEL ROSARIO DE CAA CATI;-27,75199583;-57,62251362
TRES LAGUNAS;-25,21536444;-58,51326949
AGUA DE CASTILLA;-24,26374054;-66,38613129
SALAR DE POCITOS;-24,37168;-66,99264
ACAZOQUE;-24,27158165;-66,35137177
CHORRILLOS;-24,24565697;-66,39959717
EL RINCON;-24,01565552;-67,22781372
TOLAR CHICO;-24,98085213;-66,99628449
TORON;-24,94904709;-66,82647705
SAN ANTONIO DE LOS COBRES;-24,209931;-66,315436
OLACAPATO;-24,11977455;-66,7142594
CARACHI;-24,34625626;-66,35089874
CORRALITOS;-23,95703888;-66,28897095
CONDOR HUASI;-24,33969498;-66,22180176
SANTA ROSA DE LOS PASTOS GRANDES;-24,47810578;-66,67854007
SAN JERONIMO DEL SAUCE;-31,61121248;-61,14251807
CAMPO LA VIGILANCIA;-31,5944812;-61,2252482
PIEDRITAS;-24,29311317;-64,88122085
BELLA VISTA;-24,34148598;-64,92793274
DON EMILIO;-24,31546927;-64,90666634
PALOS BLANCOS;-24,32498014;-64,94893675
ROSARIO DE RIO GRANDE;-24,30690967;-64,93178134
LAS TUNAS;-36,0130646;-62,6706257
BERUTTI;-35,85803114;-62,5126329
NUEVA CASTILLA;-36,056231;-63,0962164
FRANCISCO DE VITORIA;-35,6285718;-62,705543
TRENQUE LAUQUEN;-35,97469516;-62,73230997
EL CORRENTINO;-36,17787165;-62,33549508
COLONIA MARTIN FIERRO;-35,7564589;-62,8130143
GIRODIAS;-36,3674518;-62,35696609
LA MARIA;-36,1531444;-62,6874542
SAN EDUARDO;-36,21825069;-62,80376556
LAS GUASQUITAS;-36,147017;-62,5318149
ELVIRA;-36,255097;-62,6699067
FRANCISCO MAGNANO;-35,6558591;-62,4971861
PRIMERA JUNTA;-35,9158419;-62,6370481
MAYA;-35,727098;-62,4864713
MARI LAUQUEN;-36,1303803;-62,9769481
COLONIA MANUEL 1°;-36,4325837;-62,6817288
CORAZZI;-36,20864105;-62,40026474
SAN PEDRO;-36,399333;-62,5978776
LA ATALAYA;-35,9972982;-62,6048496
TRONGE;-36,46030924;-62,4871229
COLONIA EL MATE;-36,0383096;-62,8210281
LERTORA;-35,9207243;-62,9809752
DUHAU;-36,10863495;-62,27248764
LA ZANJA;-36,0521385;-62,8766738
LA CANDELARIA;-36,1213524;-62,2183031
SANTA CATALINA;-35,79400635;-62,59650421
LA CARRETA;-36,19648116;-62,22456414
30 DE AGOSTO;-36,27797201;-62,54530887
COLONIA SANTA ANA;-36,3445703;-62,4794991
LOS CHAÑARES;-35,9094299;-62,5398718
VILLA CARLOS PAZ;-31,41823802;-64,49334481
SANTA CRUZ DEL LAGO;-31,41176435;-64,5043457
EL CAIN;-41,81828743;-68,07741524
EL PORTEZUELO;-28,48186804;-65,63513267
EL BAÑADO;-28,45943525;-65,71137172
ANTAPOCA;-28,51384818;-65,7619934
LOS ARBOLITOS;-28,66407967;-65,74259186
SAN ISIDRO;-28,45831097;-65,72675767
SANTA CRUZ;-28,49289466;-65,67444656
SANTA ROSA;-28,44780229;-65,7055329
AGUA COLORADA;-28,56060853;-65,78033709
POZO DEL MISTOL;-28,46897899;-65,71950473
LAS ESQUINAS;-28,71094;-65,76571
VILLA DOLORES;-28,44347392;-65,72153606
SUMALAO;-28,47464555;-65,743348
LAS TEJAS;-28,64688896;-65,78899355
POLCOS;-28,43338159;-65,72029734
HUAYCAMA;-28,53344836;-65,68212795
LUAN TORO;-36,20168188;-65,09727824
LAS TRES HERMANAS;-47,31357193;-67,24336243
LOS MONOS;-46,03464127;-69,57300568
ALMA GAUCHA;-47,88713837;-66,95114899
TEHUELCHES;-46,92809434;-67,48694773
TRES CERROS;-48,1379397;-67,6965871
LA LOBERIA;-46,11103188;-67,6303479
PAMPA ALTA;-47,57415772;-66,27250671
BAHIA LAURA;-48,39542389;-66,4786377
GOBERNADOR MOYANO;-47,77859497;-68,58122253
MINERALES;-46,84136963;-67,73318482
PIEDRA CLAVADA;-46,59480667;-68,50600433
EL BRACHO;-26,99210192;-65,18124503
EL CEVILAR;-26,99394;-65,15714
EL DESIERTO;-22,60626221;-63,39431381
EL SAUZAL;-22,46858;-63,3971
TONONO;-22,47119752;-63,65398972
BARRIO EL MILAGRO;-22,54132491;-63,79278888
MISION CHERENTA;-22,51483563;-63,79361726
YACUY;-22,37657699;-63,76543049
YARIGUARENDA;-22,43424;-63,7839
SAN RAMON;-22,67624474;-63,16076279
TARTAGAL;-22,50986451;-63,7970473
TRES POZOS;-22,52077484;-63,60274887
PACARA;-22,44527234;-63,43543213
MISION KILOMETRO 6;-22,50602283;-63,73997219
BOBADAL;-22,51535;-63,35226
EL ESCONDIDO;-22,70286751;-63,50334168
MISION EL CRUCE;-22,54132491;-63,79278888
ZANJA HONDA;-22,46962;-63,78992
PALO BLANCO;-22,53770256;-63,71572876
TRANQUITAS;-22,40761742;-63,76813994
VILLA RIO HONDO;-27,6348373;-64,82027999
DESPEÑADEROS;-31,81705159;-64,28898941
CORRAL QUEMADO;-25,9057;-63,70832
RUMI POZO;-25,68992;-63,76965
SANTA ROSA;-25,976;-63,61629
URUTAU;-25,71237705;-63,04127532
ESTADOS UNIDOS;-25,71590996;-62,64868546
CABEZA DEL TORO;-26,16600037;-63,6322251
EL CEIBAL;-26,10662573;-63,70514598
VINAL POZO;-26,0976;-62,91018
EL PUESTO;-26,03981;-63,61539
RANCHILLOS;-25,77527485;-63,83715325
MANGA BAJADA;-26,01243611;-63,69746145
LAVALLE;-25,93476486;-62,71073914
SAN BERNARDO;-25,99201339;-63,21634483
LA ESPERANZA;-25,68389511;-62,79428864
CONSUELO;-25,79441258;-63,55169706
BELGRANO;-26,08219528;-63,38507462
MAILIN;-26,02908847;-63,41393019
EL MILAGRO;-25,70675659;-63,11240387
LOTE 43;-26,16476991;-61,8153336
GUAYACAN POZO;-25,91323;-63,32574
SAN JAVIER;-25,74261811;-62,77495822
LA VIRTUD;-26,12942;-63,40059
LA CANDELARIA;-25,88743109;-63,78066961
EL 60;-25,78522726;-62,75696334
VINAL SUNI;-26,06879728;-63,6784166
PUESTOS UNIDOS;-25,87233327;-63,57166677
TORO PAMPA;-25,76112175;-63,50756836
LA SALVACION;-25,65389;-62,33721
ITATI;-25,71170455;-63,20692388
EL RINCON;-25,66262;-62,55546
COLOMBIA;-25,65350475;-62,33839128
LUJAN;-25,96134;-63,17917
NUEVA ESPERANZA;-26,03384558;-63,31800668
LA UNION;-25,68819237;-62,11559296
DOS ARBOLES;-25,77517;-63,64016
CRUZ BAJADA;-25,69299;-63,87235
LOS TIGRES;-25,90949655;-62,59205542
BELGICA;-25,77778767;-62,53777319
TORO POZO;-25,81963;-63,7242
LOS POCITOS;-25,75001301;-63,22962417
LAS MALVINAS;-25,95086;-63,0455
SAN ISIDRO;-25,84274188;-63,44499484
LA ARMONIA;-25,75136185;-62,54500961
LA FIRMEZA;-25,9734496;-63,12133413
SAN IGNACIO;-25,68972772;-62,93822534
EL PALMAR;-26,04102464;-62,9558838
IFIA;-25,86009184;-62,72105137
EL AEROLITO;-25,73918343;-62,16366196
BUENOS AIRES;-25,81851;-63,06335
RINCON DEL VALLE;-26,02316969;-62,82477618
BAHIA BLANCA;-25,72473145;-63,19212723
PAAJ POZO;-25,91119;-63,45274
SANTO DOMINGO;-26,20217;-63,74994
CAMPO ALEGRE;-26,09548569;-63,03284836
EL TUNQUELEN;-25,76663755;-62,39642568
PUESTO CORDOBA;-25,92476307;-62,73925944
SAN CRISTOBAL;-26,07115936;-63,28212357
LOS MORTEROS;-25,94782619;-62,94014317
ISKOY POZO;-26,10768;-63,6411
LOTE 40;-26,17939155;-61,96097805
SAN JOSE;-26,04666253;-63,11813217
TRES VARONES;-26,14241;-63,71614
EL CORRIDO;-26,18132019;-63,02514267
LAS LOMAS;-25,81663914;-62,33553174
CALOJ POZO;-25,70824402;-63,58979406
PIRUAJ BAJO;-26,14367018;-63,56595014
LOS POZANCONES;-25,99963;-63,06103
SANTA CRUZ;-25,87135;-63,09966
EL VALLE;-26,1628437;-63,23581696
PUEYRREDON;-25,42475062;-57,7912538
RIACHO NEGRO;-25,42243202;-57,79145451
GENERAL CABRERA;-32,81189108;-63,87369657
CHARLES FUHR;-50,27098465;-71,8927536
PUNTA BANDERA;-50,31392931;-72,79303843
EL CERRITO;-50,61766434;-71,36634827
LA LEONA;-49,81915408;-72,04819915
GENDARME BARRETO;-50,28396606;-70,92858887
HERNANDARIAS;-31,23245007;-59,98725764
PUERTO VIBORAS;-31,26956559;-60,00856525
GENERAL BALDISSERA;-33,12201718;-62,30372126
COLONIA ITURRASPE;-31,20714332;-62,1099182
EL ALTO;-31,7441558;-64,3932631
ANISACATE;-31,72313787;-64,41448634
COSTA AZUL;-31,72472894;-64,39392722
CAMPO MARINZALDA;-32,75169715;-61,73595745
CAMPO GIMBATTI;-32,8943573;-61,713654
TORTUGAS;-32,74829826;-61,82033593
CAMPO CHARO;-32,80875895;-61,75072125
APARICIO;-38,62049491;-60,88096034
CUARTEL II;-38,9223145;-61,308335
LAS CORTADERAS;-38,53625;-61,4521
EL PERDIDO;-38,67577528;-61,08844218
LOS JUNCOS;-38,94183731;-61,08320618
ZUBIARRE;-38,7605051;-60,7580466
LA AURORA;-38,4409955;-61,1222507
EL CALFIAO;-38,84817;-60,79475
LA RUTA;-38,65341641;-60,86085577
NICOLAS DESCALZI;-38,4405618;-60,9890793
EL ZORRO;-38,5588093;-61,0924633
CENTRO URQUIZA;-38,4783937;-61,3763373
FARO;-38,79667811;-61,06887721
EL LUCERO;-38,33359146;-61,16125488
LA GLORIA;-38,4408987;-61,2730285
CORONEL DORREGO;-38,71662392;-61,28849489
LOMA CHATA;-38,6193269;-61,4926114
GIL;-38,7920836;-60,9090365
SAN ROMAN;-38,74155509;-61,53772001
ORIENTE;-38,73884912;-60,60922382
CALVO;-38,7655502;-61,4127594
BALNEARIO MARISOL;-38,92249069;-60,53297745
IRENE;-38,55434263;-60,69549388
LA LUNA;-38,8462744;-61,2219387
RINCON;-50,30543518;-69,90023041
LAGUNA GRANDE;-49,50608655;-70,15890202
LA BARRANCOSA;-50,19961166;-70,21566772
ESTANCIA SAN RAMON;-50,20358968;-69,91434697
RAMIREZ DE VELAZCO;-29,24356696;-63,37244725
EMBALSE;-32,20650769;-64,40062268
EL QUEBRACHO;-32,2474181;-64,3772314
EL RUMICAL;-25,01415253;-65,39369965
LA MERCED;-24,96608965;-65,4895901
SUMALAO;-25,05396;-65,45216
VILLA SARMIENTO;-24,94976044;-65,4215622
LAS TIENDITAS;-25,05962753;-65,38146973
LAS PIRCAS;-25,00578236;-65,50595672
SAN AGUSTIN;-24,99678961;-65,43775993
SAN MIGUEL;-25,0802002;-65,40517426
EL HUAICO;-24,95319832;-65,42243492
SAIRA;-32,40641164;-62,10298318
VILLA URQUIZA;-34,57154113;-58,48785606
VILLA PUEYRREDON;-34,58211045;-58,50348488
COGHLAN;-34,56062514;-58,47494475
SAAVEDRA;-34,55306329;-58,48872667
CERRITO;-31,58217112;-60,07402232
PUEBLO MORENO;-31,58849139;-60,06489293
PUEBLO GENERAL PAZ;-31,53255369;-60,0503451
ARRUFO;-30,23414953;-61,7285807
SAN RAFAEL;-30,31137165;-61,65509698
CHILIBROSTE;-32,33259693;-62,51359951
LAS TUNAS;-31,87060957;-59,73243611
MATORRALES;-31,71447204;-63,51185215
MEDANITOS;-23,94021034;-66,82181549
CATUA;-23,86185079;-67,00412431
COLONIA EL ACEQUION;-32,25446213;-62,81378183
ALTO ALEGRE;-32,3460952;-62,8853486
CAMPO SANTA TERESA;-32,19641575;-62,87186988
EL RECREO;-25,06631526;-59,25135146
GUARDIA MITRE;-40,43029519;-63,67191401
LA PUNTILLA;-27,66879995;-66,98318542
TALAMAYO;-27,56038666;-66,8494339
LA REPRESA;-27,68767548;-67,02182007
BARRIO ARTAZA;-27,69889538;-67,031143
HUACO;-27,66628;-67,02439
BELEN;-27,63375823;-67,01812244
LAS LOMAS;-27,7371006;-67,00673676
LUNA AGUADA;-27,63448143;-66,90249634
AMPUJACO;-27,44205843;-66,7355952
EL POZO;-27,82566834;-66,78611755
PICHI HUINCA;-35,64734239;-64,76952807
LAS PIEDRITAS;-35,4924204;-64,84486127
CHAUPI POZO;-27,52890288;-64,39635866
CORONEL BAIGORRIA;-32,8495479;-64,35985914
MARULL;-30,99452263;-62,82584011
CAPILLA VIEJA;-31,94202742;-64,61654061
FALDA DE LOS REARTES;-31,9525401;-64,5314623
VILLA GENERAL BELGRANO;-31,98082365;-64,56061915
CERRO HERMOSO;-31,94308881;-64,63865284
LAS HIGUERAS;-33,08924222;-64,28682277
DIQUE N° 1;-34,87584856;-57,9336299
ENSENADA;-34,86797702;-57,92143793
PUNTA LARA;-34,83466894;-58,00104819
VILLA CATELA;-34,88460015;-57,95112903
ISLA SANTIAGO (OESTE);-34,8370462;-57,89996204
VILLA BONITA;-27,4796993;-54,9639234
YERBAL VIEJO;-27,49314331;-55,00611003
PICADA GUARAIPO;-27,49122083;-55,04937821
BARRIO ESCUELA 633;-27,46899335;-55,0771065
PICADA INTERNACI;-27,52326665;-54,95772782
VILLA UNION;-27,50780485;-54,928512
CAMPO RAMON;-27,45227009;-55,02373524
SAN FRANCISCO;-23,61746641;-64,95486123
ALTO CALILEGUA;-23,56311433;-64,89713769
VILLA GRISOLIA;-35,10961783;-60,07055133
PLA;-35,12438198;-60,22006126
CORONEL SEGUI;-34,868119;-60,39397088
LARREA;-35,05400196;-60,368236
BAUDRIX;-35,23729324;-60,30303192
VILLA MARIA;-34,88812555;-60,34693856
ALBERTI;-35,03307344;-60,28061973
MECHITA;-35,06801367;-60,40259716
PRESIDENTE QUINTANA;-35,2223288;-60,1892658
VILLA ORTIZ;-34,84353295;-60,30484986
CUARTEL VI;-35,0984101;-60,2046394
EL RECUERDO;-35,094841;-60,37724304
CUARTEL V;-34,9800093;-60,2888076
LA VANGUARDIA;-33,3596258;-60,65845687
VILLA SARMIENTO;-34,12161957;-64,72404994
YACAREY;-27,33472115;-58,18128404
SANTA RITA;-27,35779451;-58,26255832
RINCON GUAZU;-27,2887249;-58,31827545
GUAYU;-27,29932;-58,18456001
VILLA LA PALMIRA;-27,32299847;-58,03937238
ITATI;-27,26930385;-58,24347827
